CoC_Number,Total_Year_Round_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES_TH_SH,Total_HMIS_Year_Round_Beds_ES_TH_SH,HMIS_Participation_Rate_for_Year_Round_Beds_ES_TH_SH,Total_Year_Round_Beds_ES,Total_Year_Round_Beds_TH,Total_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_without_Children_ES_TH_SH,Total_Beds_for_Households_with_only_Children_ES_TH_SH,Dedicated_Veteran_Beds_ES_TH_SH,Dedicated_Youth_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES,Total_HMIS_Year_Round_Beds_ES,HMIS_Participation_Rate_for_Year_Round_Beds_ES,Total_Seasonal_Beds_ES,Total_Overflow_Beds_ES,Total_Units_for_Households_with_Children_ES,Total_Beds_for_Households_with_Children_ES,Total_Beds_for_Households_without_Children_ES,Total_Beds_for_Households_with_only_Children_ES,Dedicated_Veteran_Beds_ES,Dedicated_Youth_Beds_ES,Total_Non_DV_Year_Round_Beds_TH,Total_HMIS_Year_Round_Beds_TH,HMIS_Participation_Rate_for_Year_Round_Beds_TH,Total_Units_for_Households_with_Children_TH,Total_Beds_for_Households_with_Children_TH,Total_Beds_for_Households_without_Children_TH,Total_Beds_for_Households_with_only_Children_TH,Dedicated_Veteran_Beds_TH,Dedicated_Youth_Beds_TH,Total_Non_DV_Year_Round_Beds_SH,Total_HMIS_Year_Round_Beds_SH,HMIS_Participation_Rate_for_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_SH,Total_Beds_for_Households_with_Children_SH,Total_Beds_for_Households_without_Children_SH,Total_Beds_for_Households_with_only_Children_SH,Dedicated_Veteran_Beds_SH,Dedicated_Youth_Beds_SH,Total_Year_Round_Beds_RRH,Total_Non_DV_Year_Round_Beds_RRH,Total_HMIS_Year_Round_Beds_RRH,HMIS_Participation_Rate_for_Year_Round_Beds_RRH,Total_Units_for_Households_with_Children_RRH,Total_Beds_for_Households_with_Children_RRH,Total_Beds_for_Households_without_Children_RRH,Total_Beds_for_Households_with_only_Children_RRH,Dedicated_Veteran_Beds_RRH,Dedicated_Youth_Beds_RRH,Total_Year_Round_Beds_PSH,Total_Non_DV_Year_Round_Beds_PSH,Total_HMIS_Year_Round_Beds_PSH,HMIS_Participation_Rate_for_Year_Round_Beds_PSH,Total_Units_for_Households_with_Children_PSH,Total_Beds_for_Households_with_Children_PSH,Total_Beds_for_Households_without_Children_PSH,Total_Beds_for_Households_with_only_Children_PSH,Dedicated_Veteran_Beds_PSH,Dedicated_Youth_Beds_PSH,Dedicated_Chronically_Homeless_Beds_PSH,Total_Year_Round_Beds_OPH,Total_Non_DV_Year_Round_Beds_OPH,Total_HMIS_Year_Round_Beds_OPH,HMIS_Participation_Rate_for_Year_Round_Beds_OPH,Total_Units_for_Households_with_Children_OPH,Total_Beds_for_Households_with_Children_OPH,Total_Beds_for_Households_without_Children_OPH,Total_Beds_for_Households_with_only_Children_OPH,Dedicated_Veteran_Beds_OPH,Dedicated_Youth_Beds_OPH
RI-500,1003,827,727,0.7248,662,341,0,133,375,623,5,68,21,595,501,0.7568,142,7,68,184,473,5,0,5,232,226,0.6628,65,191,150,0,68,16,0,0,.,0,0,0,0,0,0,366,366,366,1,71,222,144,0,61,0,1244,1244,1012,0.8135,144,513,731,0,288,37,547,658,652,652,0.9909,99,256,402,0,1,1
SC-500,350,294,259,0.74,254,91,5,45,117,233,0,126,0,198,163,0.6417,45,0,43,112,142,0,30,0,91,91,1,2,5,86,0,91,0,5,5,1,0,0,5,0,5,0,116,116,116,1,10,37,79,0,50,0,367,367,91,0.248,2,6,361,0,276,0,309,0,0,0,.,0,0,0,0,0,0
SC-501,1047,870,372,0.3553,848,187,12,72,561,478,8,10,14,678,273,0.3219,251,0,43,467,381,0,0,0,180,87,0.4652,29,94,85,8,10,14,12,12,1,0,0,12,0,0,0,164,164,160,0.9756,37,109,55,0,16,0,341,341,206,0.6041,20,43,298,0,135,0,341,0,0,0,.,0,0,0,0,0,0
SC-502,1135,1001,853,0.7515,663,472,0,63,389,746,0,139,56,557,493,0.7436,303,13,17,187,476,0,22,24,444,360,0.7627,46,202,270,0,117,32,0,0,.,0,0,0,0,0,0,159,159,159,1,36,115,44,0,49,0,878,805,793,0.9032,90,262,616,0,482,4,241,167,167,167,1,25,100,45,22,12,26
SC-503,469,422,375,0.7996,381,88,0,39,135,292,42,6,45,334,299,0.7848,0,66,37,132,233,16,6,16,88,76,0.8636,2,3,59,26,0,29,0,0,.,0,0,0,0,0,0,112,112,112,1,12,54,58,0,54,10,466,466,466,1,73,228,238,0,247,0,368,70,70,70,1,0,0,70,0,0,0
SD-500,1090,699,170,0.156,990,100,0,225,621,468,1,97,22,599,112,0.1131,15,101,225,621,369,0,17,14,100,58,0.58,0,0,99,1,80,8,0,0,.,0,0,0,0,0,0,373,346,231,0.6193,210,313,60,0,34,7,519,519,103,0.1985,75,188,331,0,388,18,69,25,25,25,1,0,0,25,0,25,4
TN-500,230,193,188,0.8174,222,8,0,34,107,123,0,0,0,185,185,0.8333,160,0,32,99,123,0,0,0,8,3,0.375,2,8,0,0,0,0,0,0,.,0,0,0,0,0,0,121,121,121,1,15,57,64,0,53,0,526,526,466,0.8859,139,348,178,0,56,0,175,34,15,7,0.2059,0,0,34,0,8,0
TN-501,1103,1076,1057,0.9583,465,638,0,149,500,599,4,174,4,438,438,0.9419,30,209,49,170,291,4,0,4,638,619,0.9702,100,330,308,0,174,0,0,0,.,0,0,0,0,0,0,180,180,177,0.9833,36,117,63,0,36,3,1366,1366,859,0.6288,152,524,842,0,596,0,743,29,29,29,1,2,5,24,0,0,0
TN-502,643,594,554,0.8616,390,253,0,24,66,577,0,40,12,366,366,0.9385,0,0,18,50,340,0,0,4,228,188,0.7431,6,16,237,0,40,8,0,0,.,0,0,0,0,0,0,233,233,226,0.97,62,199,34,0,29,0,412,412,349,0.8471,29,84,328,0,172,0,105,0,0,0,.,0,0,0,0,0,0
TN-503,296,188,188,0.6351,182,114,0,12,116,180,0,56,0,88,88,0.4835,0,0,10,110,72,0,5,0,100,100,0.8772,2,6,108,0,51,0,0,0,.,0,0,0,0,0,0,29,29,29,1,2,8,21,0,22,0,146,146,146,1,15,36,110,0,27,0,51,0,0,0,.,0,0,0,0,0,0
TN-504,1950,1863,381,0.1954,1431,514,5,65,283,1655,12,108,12,1364,83,0.058,433,7,45,206,1213,12,0,12,494,293,0.57,20,77,437,0,103,0,5,5,1,0,0,5,0,5,0,153,153,153,1,43,140,13,0,22,0,1163,1163,1163,1,543,760,403,0,419,0,199,117,117,0,0,0,0,117,0,0,0
TN-506,290,232,44,0.1517,257,33,0,16,101,189,0,0,0,204,25,0.0973,30,23,10,88,169,0,0,0,28,19,0.5758,6,13,20,0,0,0,0,0,.,0,0,0,0,0,0,47,47,47,1,9,29,18,0,6,0,93,93,93,1,29,42,51,0,0,0,0,0,0,0,.,0,0,0,0,0,0
TN-507,107,73,73,0.6822,54,45,8,17,60,47,0,0,0,20,20,0.3704,25,5,13,47,7,0,0,0,45,45,1,4,13,32,0,0,0,8,8,1,0,0,8,0,0,0,103,103,96,0.932,16,55,48,0,22,0,286,286,261,0.9126,39,128,158,0,30,0,5,0,0,0,.,0,0,0,0,0,0
TN-509,523,451,175,0.3346,403,120,0,33,196,324,3,33,3,331,142,0.3524,38,2,24,156,244,3,0,3,120,33,0.275,9,40,80,0,33,0,0,0,.,0,0,0,0,0,0,107,107,107,1,22,56,51,0,19,0,469,444,257,0.548,30,79,390,0,187,0,202,0,0,0,.,0,0,0,0,0,0
TN-510,212,174,48,0.2264,150,62,0,13,71,141,0,0,0,112,48,0.32,75,4,13,71,79,0,0,0,62,0,0,0,0,62,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,213,213,103,0.4836,44,98,115,0,110,3,8,0,0,0,.,0,0,0,0,0,0
TN-512,320,223,23,0.0719,232,88,0,55,179,141,0,0,0,148,14,0.0603,51,0,42,143,89,0,0,0,75,9,0.1023,13,36,52,0,0,0,0,0,.,0,0,0,0,0,0,102,102,102,1,13,50,52,0,0,0,40,40,13,0.325,8,24,16,0,13,0,40,0,0,0,.,0,0,0,0,0,0
TX-500,1763,1565,1546,0.8769,1267,496,0,215,703,1060,0,109,67,1122,1122,0.8856,0,105,131,440,827,0,29,0,443,424,0.8548,84,263,233,0,80,67,0,0,.,0,0,0,0,0,0,642,568,568,0.8847,182,464,178,0,374,10,2154,2154,2154,1,267,855,1299,0,1034,0,778,1402,1402,1402,1,297,1113,289,0,17,0
TX-503,1131,862,862,0.7622,785,331,15,160,524,593,14,89,53,679,679,0.865,0,27,72,253,518,14,42,20,168,168,0.5076,88,271,60,0,32,33,15,15,1,0,0,15,0,15,0,365,365,365,1,57,192,173,0,86,7,1035,1019,1019,0.9845,70,229,806,0,590,0,956,246,246,246,1,52,168,78,0,0,23
TX-600,3109,2534,1414,0.4548,2126,942,41,311,1117,1931,61,214,132,1869,1185,0.5574,45,29,159,537,1532,57,108,57,624,188,0.1996,152,580,358,4,90,75,41,41,1,0,0,41,0,16,0,600,478,478,0.7967,132,449,151,0,79,31,2106,2106,2106,1,202,488,1618,0,900,35,961,411,411,411,1,112,320,91,0,0,0
TX-601,1745,1541,1123,0.6436,1580,145,20,173,723,1006,16,110,16,1406,988,0.6253,247,25,146,658,906,16,30,16,115,115,0.7931,27,65,80,0,80,0,20,20,1,0,0,20,0,0,0,802,600,600,0.7481,191,617,185,0,82,8,1771,1748,1738,0.9814,229,566,1205,0,408,0,1590,183,183,0,0,7,15,168,0,0,0
TX-603,1088,987,647,0.5947,844,244,0,124,457,618,13,43,28,758,514,0.609,0,36,72,287,544,13,23,28,229,133,0.5451,52,170,74,0,20,0,0,0,.,0,0,0,0,0,0,189,189,189,1,37,124,65,0,55,5,79,79,79,1,2,4,75,0,15,0,67,124,124,23,0.1855,0,0,124,0,0,0
TX-604,194,95,68,0.3505,145,48,1,30,106,88,0,5,9,81,68,0.469,0,0,19,69,76,0,0,0,13,0,0,11,37,11,0,5,9,1,0,0,0,0,1,0,0,0,108,95,95,0.8796,20,78,30,0,4,1,123,118,118,0.9593,11,34,89,0,60,0,34,0,0,0,.,0,0,0,0,0,0
TX-607,4651,2961,1915,0.4117,3682,969,0,655,2309,2296,46,51,106,2223,1415,0.3843,0,95,464,1648,1988,46,36,66,738,500,0.516,191,661,308,0,15,40,0,0,.,0,0,0,0,0,0,960,703,560,0.5833,202,605,355,0,299,0,1126,1126,365,0.3242,136,357,769,0,727,0,354,0,0,0,.,0,0,0,0,0,0
TX-611,701,675,657,0.9372,596,105,0,99,350,351,0,549,365,570,570,0.9564,0,23,59,263,333,0,499,310,105,87,0.8286,40,87,18,0,50,55,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,161,161,161,1,9,24,137,0,161,66,161,0,0,0,.,0,0,0,0,0,0
TX-624,402,313,277,0.6891,402,0,0,9,144,224,34,0,34,313,277,0.6891,0,0,9,144,224,34,0,34,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,29,29,29,1,0,0,29,0,0,0,29,0,0,0,.,0,0,0,0,0,0
TX-700,3064,2603,1960,0.6397,1902,1130,32,328,1175,1885,4,159,86,1514,1064,0.5594,0,57,242,881,1017,4,35,66,1057,864,0.7646,86,294,836,0,92,20,32,32,1,0,0,32,0,32,0,1477,912,910,0.6161,362,1345,132,0,101,24,5848,5638,2805,0.4797,731,2498,3350,0,3123,40,2406,27,27,27,1,0,0,27,0,27,0
TX-701,158,113,113,0.7152,158,0,0,18,41,117,0,0,0,113,113,0.7152,12,0,18,41,117,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0
UT-500,1858,1605,1388,0.747,1493,365,0,249,729,1096,33,143,71,1252,1181,0.791,80,40,213,613,847,33,0,33,353,207,0.5671,36,116,249,0,143,38,0,0,.,0,0,0,0,0,0,847,847,847,1,178,696,96,55,66,55,2124,2124,2059,0.9694,277,1014,1110,0,498,28,1496,123,0,0,0,36,123,0,0,0,0
UT-503,949,535,456,0.4805,797,152,0,119,488,453,8,35,16,501,422,0.5295,0,5,92,368,421,8,8,16,34,34,0.2237,27,120,32,0,27,0,0,0,.,0,0,0,0,0,0,445,412,411,0.9236,87,271,174,0,19,14,300,300,267,0.89,35,118,182,0,95,0,181,30,0,0,0,9,30,0,0,0,0
UT-504,161,99,99,0.6149,97,64,0,19,58,91,12,0,12,61,61,0.6289,0,0,11,34,51,12,0,12,38,38,0.5938,8,24,40,0,0,0,0,0,.,0,0,0,0,0,0,117,117,117,1,34,79,38,0,30,0,200,192,192,0.96,41,116,84,0,0,0,85,2,2,2,1,0,0,2,0,0,0
VA-500,493,445,382,0.7748,362,103,28,47,157,336,0,53,0,322,297,0.8204,0,90,43,143,219,0,0,0,95,57,0.5534,4,14,89,0,31,0,28,28,1,0,0,28,0,22,0,303,260,254,0.8383,88,206,97,0,50,13,734,734,362,0.4932,59,194,540,0,310,0,115,132,132,132,1,8,25,107,0,0,0
VA-501,629,531,526,0.8362,476,153,0,51,196,433,0,5,0,405,405,0.8508,220,11,34,135,341,0,0,0,126,121,0.7908,17,61,92,0,5,0,0,0,.,0,0,0,0,0,0,432,344,344,0.7963,102,357,75,0,47,0,685,685,404,0.5898,91,314,371,0,281,0,196,187,187,159,0.8503,0,0,187,0,0,0
VA-502,488,412,412,0.8443,488,0,0,26,161,327,0,15,0,412,412,0.8443,0,2,26,161,327,0,15,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,71,71,71,1,11,36,35,0,39,4,170,170,72,0.4235,9,38,132,0,106,2,66,0,0,0,.,0,0,0,0,0,0
VA-503,128,87,87,0.6797,112,16,0,8,34,73,21,16,21,71,71,0.6339,64,4,8,34,57,21,0,21,16,16,1,0,0,16,0,16,0,0,0,.,0,0,0,0,0,0,270,188,57,0.2111,62,207,63,0,33,0,233,233,233,1,2,14,219,0,88,0,66,181,181,181,1,13,60,121,0,0,0
VA-504,114,87,87,0.7632,92,22,0,18,50,64,0,0,0,67,67,0.7283,65,0,13,28,64,0,0,0,20,20,0.9091,5,22,0,0,0,0,0,0,.,0,0,0,0,0,0,30,30,30,1,2,4,26,0,5,0,159,159,103,0.6478,1,4,155,0,31,0,75,0,0,0,.,0,0,0,0,0,0
VA-505,363,266,155,0.427,250,113,0,91,207,156,0,37,0,191,107,0.428,250,0,67,136,114,0,12,0,75,48,0.4248,24,71,42,0,25,0,0,0,.,0,0,0,0,0,0,267,238,238,0.8914,58,216,51,0,9,0,850,850,249,0.2929,99,319,531,0,601,0,149,88,88,88,1,0,0,88,0,0,0
VA-507,84,54,48,0.5714,55,29,0,22,58,26,0,2,0,25,25,0.4545,40,0,18,47,8,0,0,0,29,23,0.7931,4,11,18,0,2,0,0,0,.,0,0,0,0,0,0,26,0,0,0,9,24,2,0,0,0,146,146,146,1,11,32,114,0,2,0,142,18,18,18,1,0,0,18,0,0,0
VA-508,146,98,98,0.6712,146,0,0,16,66,80,0,0,0,98,98,0.6712,0,0,16,66,80,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,90,90,83,0.9222,18,65,25,0,7,0,71,71,58,0.8169,9,26,45,0,4,0,18,0,0,0,.,0,0,0,0,0,0
VA-513,338,252,74,0.2189,319,19,0,42,167,171,0,0,0,233,74,0.232,75,7,42,167,152,0,0,0,19,0,0,0,0,19,0,0,0,0,0,.,0,0,0,0,0,0,88,53,53,0.6023,20,62,26,0,10,0,66,66,66,1,4,14,52,0,15,0,61,0,0,0,.,0,0,0,0,0,0
VA-514,163,126,126,0.773,163,0,0,30,98,65,0,0,0,126,126,0.773,37,13,30,98,65,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,170,111,111,0.6529,38,134,36,0,14,0,97,97,52,0.5361,8,20,77,0,45,0,52,0,0,0,.,0,0,0,0,0,0
VA-521,775,497,240,0.3097,607,168,0,141,479,296,0,24,24,359,240,0.3954,130,5,93,322,285,0,24,24,138,0,0,48,157,11,0,0,0,0,0,.,0,0,0,0,0,0,401,373,373,0.9302,88,302,99,0,0,0,50,50,49,0.98,1,2,48,0,1,0,45,0,0,0,.,0,0,0,0,0,0
VA-600,194,179,179,0.9227,180,14,0,29,89,105,0,0,0,165,165,0.9167,25,7,25,81,99,0,0,0,14,14,1,4,8,6,0,0,0,0,0,.,0,0,0,0,0,0,151,151,150,0.9934,46,127,24,0,0,0,239,239,239,1,19,46,193,0,0,0,136,20,20,20,1,5,20,0,0,0,0
VA-601,768,557,557,0.7253,494,274,0,175,592,168,8,0,61,407,407,0.8239,128,154,95,341,145,8,0,8,150,150,0.5474,80,251,23,0,0,53,0,0,.,0,0,0,0,0,0,465,465,459,0.9871,100,359,106,0,11,15,683,683,554,0.8111,51,186,497,0,123,0,311,220,220,218,0.9909,52,183,37,0,0,0
VA-602,117,97,45,0.3846,87,30,0,30,92,25,0,1,0,67,45,0.5172,18,11,26,66,21,0,1,0,30,0,0,4,26,4,0,0,0,0,0,.,0,0,0,0,0,0,26,26,26,1,4,19,7,0,0,0,24,24,24,1,4,11,13,0,0,0,24,0,0,0,.,0,0,0,0,0,0
VA-603,205,184,184,0.8976,145,48,12,30,100,105,0,0,0,124,124,0.8552,50,0,20,68,77,0,0,0,48,48,1,10,32,16,0,0,0,12,12,1,0,0,12,0,0,0,109,109,109,1,24,82,27,0,0,0,47,47,47,1,3,8,39,0,0,0,17,3,3,3,1,0,0,3,0,3,0
VA-604,298,280,280,0.9396,208,90,0,56,205,89,4,0,4,190,190,0.9135,0,2,27,121,83,4,0,4,90,90,1,29,84,6,0,0,0,0,0,.,0,0,0,0,0,0,220,220,200,0.9091,48,166,54,0,18,0,121,121,39,0.3223,15,70,51,0,82,0,13,0,0,0,.,0,0,0,0,0,0
VI-500,205,187,68,0.3317,154,51,0,41,72,133,0,0,0,147,28,0.1818,0,0,30,61,93,0,0,0,40,40,0.7843,11,11,40,0,0,0,0,0,.,0,0,0,0,0,0,11,11,11,1,0,0,11,0,10,0,73,73,73,1,4,12,61,0,18,0,0,0,0,0,.,0,0,0,0,0,0
VT-500,720,586,499,0.6931,532,188,0,93,302,413,5,59,76,429,392,0.7368,138,255,75,249,282,1,4,19,157,107,0.5691,18,53,131,4,55,57,0,0,.,0,0,0,0,0,0,492,492,327,0.6646,137,414,78,0,27,0,429,429,226,0.5268,32,91,338,0,203,0,243,0,0,0,.,0,0,0,0,0,0
VT-501,217,181,127,0.5853,143,74,0,22,71,146,0,27,16,127,106,0.7413,47,141,17,60,83,0,1,8,54,21,0.2838,5,11,63,0,26,8,0,0,.,0,0,0,0,0,0,96,74,24,0.25,33,83,13,0,7,0,147,147,87,0.5918,2,8,139,0,39,0,103,22,22,22,1,0,0,22,0,0,0
WA-500,6470,5801,4686,0.7243,3842,2578,50,909,3309,3098,63,221,543,3619,3018,0.7855,389,14,401,1523,2261,58,53,219,2132,1618,0.6276,508,1786,787,5,163,324,50,50,1,0,0,50,0,5,0,1068,1028,1028,0.9625,188,700,368,0,170,69,5767,5767,4746,0.823,389,1069,4698,0,1348,61,2444,1794,1736,1672,0.932,355,1316,478,0,56,113
WA-501,5647,4876,2899,0.5134,3519,2128,0,1105,3255,2334,58,206,279,2916,1671,0.4749,465,27,560,1746,1725,48,31,164,1960,1228,0.5771,545,1509,609,10,175,115,0,0,.,0,0,0,0,0,0,2194,2128,1975,0.9002,544,1086,1108,0,155,72,2423,2256,1726,0.7123,366,1046,1377,0,507,1,874,544,514,347,0.6379,96,260,284,0,155,0
WA-502,998,967,572,0.5731,720,278,0,120,456,506,36,11,71,689,361,0.5014,0,211,48,238,446,36,0,36,278,211,0.759,72,218,60,0,11,35,0,0,.,0,0,0,0,0,0,358,358,358,1,41,140,218,0,121,13,808,808,313,0.3874,86,258,550,0,490,0,230,95,95,70,0.7368,22,70,25,0,0,0
WA-503,917,843,817,0.8909,756,161,0,144,424,487,6,19,46,682,656,0.8677,0,50,83,278,472,6,10,46,161,161,1,61,146,15,0,9,0,0,0,.,0,0,0,0,0,0,513,465,465,0.9064,150,413,100,0,88,47,897,897,897,1,101,311,586,0,336,14,897,596,596,596,1,160,534,62,0,0,0
WA-504,586,518,496,0.8464,475,111,0,84,252,295,39,2,51,423,423,0.8905,2,0,70,220,239,16,2,16,95,73,0.6577,14,32,56,23,0,35,0,0,.,0,0,0,0,0,0,398,342,304,0.7638,71,246,152,0,47,17,1569,1569,1234,0.7865,302,1013,556,0,363,0,837,506,448,369,0.7292,136,430,76,0,0,58
WA-508,398,375,367,0.9221,180,218,0,90,259,128,11,0,19,157,157,0.8722,77,38,28,104,65,11,0,11,218,210,0.9633,62,155,63,0,0,8,0,0,.,0,0,0,0,0,0,411,411,411,1,83,260,151,0,0,51,435,435,395,0.908,12,40,395,0,222,11,329,0,0,0,.,0,0,0,0,0,0
WI-500,3009,2018,1848,0.6142,1882,1120,7,638,1967,1030,12,110,95,1197,1106,0.5877,338,227,352,1113,758,11,3,33,814,735,0.6563,286,854,265,1,107,62,7,7,1,0,0,7,0,0,0,753,753,753,1,173,596,157,0,40,0,750,750,635,0.8467,85,269,481,0,384,0,366,104,104,59,0.5673,15,54,50,0,0,0
WI-501,939,852,852,0.9073,772,120,47,96,319,592,28,70,54,695,695,0.9003,5,0,89,303,441,28,0,28,110,110,0.9167,7,16,104,0,70,26,47,47,1,0,0,47,0,0,0,426,426,426,1,99,342,81,3,18,57,1837,1837,1837,1,114,292,1545,0,619,0,553,46,46,46,1,10,35,11,0,5,0
WI-502,254,175,175,0.689,192,62,0,24,114,132,8,30,8,145,145,0.7552,0,35,20,86,98,8,0,8,30,30,0.4839,4,28,34,0,30,0,0,0,.,0,0,0,0,0,0,74,74,74,1,17,60,14,0,5,8,118,109,75,0.6356,10,30,88,0,55,0,39,0,0,0,.,0,0,0,0,0,0
WI-503,519,448,398,0.7669,344,161,14,105,234,277,8,31,16,288,285,0.8285,35,28,80,162,174,8,0,8,146,99,0.6149,25,72,89,0,31,8,14,14,1,0,0,14,0,0,0,345,345,343,0.9942,91,327,18,0,5,0,878,878,675,0.7688,99,340,538,0,207,0,242,479,479,479,1,47,176,303,0,6,0
WV-500,107,71,58,0.5421,67,40,0,24,61,46,0,7,0,51,45,0.6716,16,22,10,28,39,0,0,0,20,13,0.325,14,33,7,0,7,0,0,0,.,0,0,0,0,0,0,18,18,18,1,2,5,13,0,7,0,18,18,18,1,0,0,18,0,0,0,16,0,0,0,.,0,0,0,0,0,0
WV-501,275,253,240,0.8727,197,64,14,40,141,134,0,13,0,175,162,0.8223,0,0,22,77,120,0,13,0,64,64,1,18,64,0,0,0,0,14,14,1,0,0,14,0,0,0,73,73,73,1,4,12,61,0,0,0,398,398,398,1,65,155,243,0,110,0,112,108,108,108,1,0,0,108,0,0,0
WV-503,310,293,172,0.5548,255,55,0,24,65,234,11,17,11,238,141,0.5529,0,19,24,65,184,6,0,6,55,31,0.5636,0,0,50,5,17,5,0,0,.,0,0,0,0,0,0,19,19,19,1,5,14,5,0,0,0,165,162,162,0.9818,5,10,155,0,62,0,98,0,0,0,.,0,0,0,0,0,0
WV-508,901,649,565,0.6271,773,128,0,111,358,543,0,77,0,521,449,0.5809,10,7,101,342,431,0,24,0,128,116,0.9063,10,16,112,0,53,0,0,0,.,0,0,0,0,0,0,277,277,277,1,41,131,146,0,124,0,680,680,323,0.475,104,281,399,0,378,7,415,46,46,46,1,15,41,5,0,0,0
WY-500,560,508,401,0.7161,345,215,0,102,257,277,26,19,36,293,207,0.6,20,0,71,139,194,12,0,12,215,194,0.9023,31,118,83,14,19,24,0,0,.,0,0,0,0,0,0,32,29,29,0.9063,2,4,28,0,29,0,230,230,73,0.3174,35,73,157,0,157,0,209,0,0,0,.,0,0,0,0,0,0
Total,389622,341939,276147,0.7088,286203,101029,2390,60432,193277,192678,3667,19134,16455,250130,206342,0.721,21776,18216,44155,144632,138648,2923,4348,6835,89444,67490,0.668,16277,48645,51640,744,13817,9546,2365,2315,0.9686,0,0,2390,0,969,74,109095,103221,99541,0.9124,25548,81102,27899,94,14665,3245,361386,358544,270153,0.7475,42774,125586,235680,120,103783,3895,168503,36790,36257,26054,0.7082,6616,20459,16269,62,1684,494
