CoC_Number,Total_Year_Round_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES_TH_SH,Total_HMIS_Year_Round_Beds_ES_TH_SH,HMIS_Participation_Rate_for_Year_Round_Beds_ES_TH_SH,Total_Year_Round_Beds_ES,Total_Year_Round_Beds_TH,Total_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_with_Children_ES_TH_SH,Total_Beds_for_Households_without_Children_ES_TH_SH,Total_Beds_for_Households_with_only_Children_ES_TH_SH,Dedicated_Veteran_Beds_ES_TH_SH,Dedicated_Youth_Beds_ES_TH_SH,Total_Non_DV_Year_Round_Beds_ES,Total_HMIS_Year_Round_Beds_ES,HMIS_Participation_Rate_for_Year_Round_Beds_ES,Total_Seasonal_Beds_ES,Total_Overflow_Beds_ES,Total_Units_for_Households_with_Children_ES,Total_Beds_for_Households_with_Children_ES,Total_Beds_for_Households_without_Children_ES,Total_Beds_for_Households_with_only_Children_ES,Dedicated_Veteran_Beds_ES,Dedicated_Youth_Beds_ES,Total_Non_DV_Year_Round_Beds_TH,Total_HMIS_Year_Round_Beds_TH,HMIS_Participation_Rate_for_Year_Round_Beds_TH,Total_Units_for_Households_with_Children_TH,Total_Beds_for_Households_with_Children_TH,Total_Beds_for_Households_without_Children_TH,Total_Beds_for_Households_with_only_Children_TH,Dedicated_Veteran_Beds_TH,Dedicated_Youth_Beds_TH,Total_Non_DV_Year_Round_Beds_SH,Total_HMIS_Year_Round_Beds_SH,HMIS_Participation_Rate_for_Year_Round_Beds_SH,Total_Units_for_Households_with_Children_SH,Total_Beds_for_Households_with_Children_SH,Total_Beds_for_Households_without_Children_SH,Total_Beds_for_Households_with_only_Children_SH,Dedicated_Veteran_Beds_SH,Dedicated_Youth_Beds_SH,Total_Year_Round_Beds_RRH,Total_Non_DV_Year_Round_Beds_RRH,Total_HMIS_Year_Round_Beds_RRH,HMIS_Participation_Rate_for_Year_Round_Beds_RRH,Total_Units_for_Households_with_Children_RRH,Total_Beds_for_Households_with_Children_RRH,Total_Beds_for_Households_without_Children_RRH,Total_Beds_for_Households_with_only_Children_RRH,Dedicated_Veteran_Beds_RRH,Dedicated_Youth_Beds_RRH,Total_Year_Round_Beds_PSH,Total_Non_DV_Year_Round_Beds_PSH,Total_HMIS_Year_Round_Beds_PSH,HMIS_Participation_Rate_for_Year_Round_Beds_PSH,Total_Units_for_Households_with_Children_PSH,Total_Beds_for_Households_with_Children_PSH,Total_Beds_for_Households_without_Children_PSH,Total_Beds_for_Households_with_only_Children_PSH,Dedicated_Veteran_Beds_PSH,Dedicated_Youth_Beds_PSH,Dedicated_Chronically_Homeless_Beds_PSH,Total_Year_Round_Beds_OPH,Total_Non_DV_Year_Round_Beds_OPH,Total_HMIS_Year_Round_Beds_OPH,HMIS_Participation_Rate_for_Year_Round_Beds_OPH,Total_Units_for_Households_with_Children_OPH,Total_Beds_for_Households_with_Children_OPH,Total_Beds_for_Households_without_Children_OPH,Total_Beds_for_Households_with_only_Children_OPH,Dedicated_Veteran_Beds_OPH,Dedicated_Youth_Beds_OPH
KY-501,1074,947,956,0.8901,719,355,0,90,281,773,20,166,92,642,630,0.8762,0,24,61,188,511,20,10,26,305,326,0.9183,29,93,262,0,156,66,0,0,.,0,0,0,0,0,0,266,247,250,0.9398,46,144,122,0,75,85,1842,1842,1842,1,201,768,1074,0,457,22,255,527,527,294,0.5579,75,200,327,0,0,0
KY-502,455,422,342,0.7516,384,71,0,32,104,347,4,82,24,351,271,0.7057,97,243,32,104,276,4,16,19,71,71,1,0,0,71,0,66,5,0,0,.,0,0,0,0,0,0,97,84,97,1,11,38,59,0,26,19,425,425,425,1,23,77,348,0,311,0,425,0,0,0,.,0,0,0,0,0,0
LA-500,360,306,303,0.8417,319,30,11,45,154,206,0,19,0,278,275,0.8621,0,4,38,136,183,0,3,0,17,17,0.5667,7,18,12,0,5,0,11,11,1,0,0,11,0,11,0,230,227,227,0.987,47,161,69,0,5,0,311,283,184,0.5916,14,46,265,0,99,0,107,0,0,0,.,0,0,0,0,0,0
LA-502,273,261,261,0.956,196,52,25,25,59,208,6,95,12,184,184,0.9388,0,0,25,59,131,6,24,12,52,52,1,0,0,52,0,46,0,25,25,1,0,0,25,0,25,0,153,153,153,1,21,69,84,0,84,0,574,574,323,0.5627,63,197,377,0,251,0,298,0,0,0,.,0,0,0,0,0,0
LA-503,626,603,591,0.9441,382,229,15,45,113,513,0,128,90,359,347,0.9084,0,45,30,72,310,0,0,63,229,229,1,15,41,188,0,118,27,15,15,1,0,0,15,0,10,0,1149,878,919,0.7998,232,702,447,0,136,62,3380,3368,3348,0.9905,269,774,2606,0,794,24,2110,20,20,20,1,0,0,20,0,20,0
LA-505,133,70,31,0.2331,69,64,0,18,52,75,6,0,14,35,10,0.1449,0,8,7,23,40,6,0,6,35,21,0.3281,11,29,35,0,0,8,0,0,.,0,0,0,0,0,0,164,72,72,0.439,34,124,40,0,31,10,42,42,27,0.6429,0,0,42,0,16,0,26,0,0,0,.,0,0,0,0,0,0
LA-506,98,80,75,0.7653,47,51,0,9,33,65,0,39,0,29,24,0.5106,0,0,9,33,14,0,0,0,51,51,1,0,0,51,0,39,0,0,0,.,0,0,0,0,0,0,66,26,26,0.3939,15,65,1,0,0,0,333,333,291,0.8739,34,103,230,0,59,0,112,0,0,0,.,0,0,0,0,0,0
LA-507,72,72,72,1.0,63,9,0,10,14,58,0,16,0,63,63,1.0,0,0,5,9,54,0,16,0,9,9,1,5,5,4,0,0,0,0,0,.,0,0,0,0,0,0,21,21,21,1,3,15,6,0,6,0,223,223,52,0.2332,11,31,192,0,171,18,0,0,0,0,.,0,0,0,0,0,0
LA-509,514,395,363,0.7062,374,140,0,64,214,282,18,30,46,255,235,0.6283,0,18,64,214,142,18,0,18,140,128,0.9143,0,0,140,0,30,28,0,0,.,0,0,0,0,0,0,379,379,353,0.9314,68,231,148,0,72,13,926,885,885,0.9557,138,394,532,0,180,0,76,42,42,42,1,0,0,42,0,0,0
MA-500,5395,5288,5214,0.9665,4880,455,60,1237,3967,1428,0,161,65,4783,4709,0.965,0,217,1178,3821,1059,0,28,48,445,445,0.978,59,146,309,0,105,17,60,60,1,0,0,60,0,28,0,1388,1356,437,0.3148,345,1022,366,0,237,55,3119,3119,3117,0.9994,453,788,2331,0,906,31,2458,5457,5400,3571,0.6544,1492,3459,1998,0,11,0
MA-502,957,957,957,1.0,957,0,0,372,887,70,0,20,0,957,957,1.0,0,50,372,887,70,0,20,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,247,247,240,0.9717,13,27,220,0,3,6,224,0,0,0,.,0,0,0,0,0,0
MA-503,324,311,305,0.9414,227,97,0,67,174,150,0,0,0,214,214,0.9427,54,55,67,174,53,0,0,0,97,91,0.9381,0,0,97,0,0,0,0,0,.,0,0,0,0,0,0,70,70,23,0.3286,18,47,23,0,18,0,259,259,259,1,16,32,227,0,50,6,104,6,6,0,0,0,0,6,0,0,0
MA-504,2915,2772,2761,0.9472,2783,125,7,644,2543,368,4,29,34,2720,2720,0.9774,73,0,608,2459,320,4,18,10,45,34,0.272,36,84,41,0,11,24,7,7,1,0,0,7,0,0,0,618,618,132,0.2136,162,486,132,0,11,40,926,926,926,1,159,388,538,0,248,0,793,211,211,145,0.6872,112,112,99,0,19,0
MA-505,402,347,338,0.8408,294,89,19,67,267,127,8,44,8,256,247,0.8401,30,0,59,251,43,0,0,0,72,72,0.809,8,16,65,8,25,8,19,19,1,0,0,19,0,19,0,115,115,83,0.7217,37,89,26,0,0,0,297,297,242,0.8148,81,186,111,0,55,0,242,0,0,0,.,0,0,0,0,0,0
MA-506,1405,1388,1361,0.9687,1007,385,13,280,931,469,5,174,41,990,975,0.9682,78,5,240,827,176,4,24,6,385,373,0.9688,40,104,280,1,150,35,13,13,1,0,0,13,0,0,0,523,523,523,1,116,385,138,0,74,0,963,963,963,1,146,398,565,0,279,0,248,3,3,0,0,0,0,3,0,0,0
MA-507,502,485,441,0.8785,283,219,0,53,175,327,0,205,12,266,222,0.7845,94,18,51,171,112,0,22,0,219,219,1,2,4,215,0,183,12,0,0,.,0,0,0,0,0,0,86,86,86,1,25,74,12,0,5,7,583,583,273,0.4683,45,131,452,0,378,38,142,26,26,20,0.7692,0,0,26,0,0,0
MA-509,378,349,349,0.9233,302,76,0,58,141,237,0,0,0,282,282,0.9338,48,0,33,77,225,0,0,0,67,67,0.8816,25,64,12,0,0,0,0,0,.,0,0,0,0,0,0,50,44,23,0.46,15,46,4,0,0,2,476,459,271,0.5693,22,56,420,0,165,0,181,122,113,13,0.1066,7,21,101,0,0,0
MA-511,965,940,940,0.9741,950,0,15,252,703,262,0,30,0,925,925,0.9737,20,41,252,703,247,0,15,0,0,0,.,0,0,0,0,0,0,15,15,1,0,0,15,0,15,0,344,322,322,0.936,80,322,22,0,13,0,978,978,954,0.9755,130,371,607,0,344,8,517,0,0,0,.,0,0,0,0,0,0
MA-515,236,231,207,0.8771,212,24,0,67,215,21,0,0,0,207,207,0.9764,16,15,57,191,21,0,0,0,24,0,0,10,24,0,0,0,0,0,0,.,0,0,0,0,0,0,109,109,109,1,35,106,3,0,0,0,195,195,195,1,31,99,96,0,29,11,156,0,0,0,.,0,0,0,0,0,0
MA-516,3147,2772,2820,0.8961,2828,319,0,885,2559,584,4,35,29,2592,2692,0.9519,50,397,790,2329,495,4,6,4,180,128,0.4013,95,230,89,0,29,25,0,0,.,0,0,0,0,0,0,367,353,353,0.9619,17,50,317,0,267,15,2336,2296,1293,0.5535,283,821,1515,0,1032,23,1104,491,485,355,0.723,68,211,280,0,75,4
MA-519,283,265,235,0.8304,241,42,0,60,253,30,0,0,0,223,223,0.9253,16,0,50,223,18,0,0,0,42,12,0.2857,10,30,12,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,101,101,71,0.703,7,24,77,0,33,0,67,6,6,0,0,0,0,6,0,0,0
MD-501,2407,2324,1711,0.7108,1398,979,30,110,430,1977,0,335,64,1343,1139,0.8147,55,33,57,269,1129,0,68,43,951,542,0.5536,53,161,818,0,257,21,30,30,1,0,0,30,0,10,0,352,334,334,0.9489,64,252,100,0,62,10,3178,3178,2558,0.8049,547,1510,1668,0,765,90,1798,75,75,75,1,35,75,0,0,0,0
MD-502,160,136,102,0.6375,144,16,0,38,130,30,0,0,0,120,86,0.5972,40,0,34,114,30,0,0,0,16,16,1,4,16,0,0,0,0,0,0,.,0,0,0,0,0,0,32,32,32,1,8,32,0,0,0,0,136,136,101,0.7426,49,126,10,0,35,0,21,0,0,0,.,0,0,0,0,0,0
MD-503,222,222,222,1.0,208,14,0,28,75,147,0,36,0,208,208,1.0,0,13,25,67,141,0,30,0,14,14,1,3,8,6,0,6,0,0,0,.,0,0,0,0,0,0,39,39,39,1,8,27,12,0,0,5,270,270,270,1,28,93,177,0,0,0,226,72,72,72,1,22,52,20,0,0,0
MD-504,73,65,65,0.8904,73,0,0,14,38,35,0,0,0,65,65,0.8904,23,0,14,38,35,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,81,73,73,0.9012,28,62,19,0,2,3,111,111,111,1,9,35,76,0,0,0,93,33,33,33,1,11,24,9,0,0,0
MD-505,595,556,556,0.9345,519,76,0,61,455,140,0,0,0,486,486,0.9364,108,0,39,379,140,0,0,0,70,70,0.9211,22,76,0,0,0,0,0,0,.,0,0,0,0,0,0,164,164,164,1,83,162,2,0,40,2,597,597,289,0.4841,59,155,442,0,312,0,494,0,0,0,.,0,0,0,0,0,0
MD-506,140,133,133,0.95,140,0,0,23,23,117,0,0,0,133,133,0.95,0,8,23,23,117,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,32,32,32,1,5,16,16,0,0,9,59,59,59,1,3,14,45,0,17,0,44,0,0,0,.,0,0,0,0,0,0
MD-509,208,187,187,0.899,137,71,0,19,74,134,0,0,0,116,116,0.8467,0,0,7,42,95,0,0,0,71,71,1,12,32,39,0,0,0,0,0,.,0,0,0,0,0,0,38,38,38,1,20,38,0,0,0,0,63,63,63,1,0,0,63,0,0,0,22,0,0,0,.,0,0,0,0,0,0
MD-511,97,97,84,0.866,73,24,0,26,68,29,0,3,3,73,60,0.8219,49,0,19,46,27,0,3,3,24,24,1,7,22,2,0,0,0,0,0,.,0,0,0,0,0,0,70,70,60,0.8571,15,46,24,0,10,0,106,106,106,1,15,51,55,0,0,0,2,3,3,3,1,0,0,3,0,0,0
MD-513,142,135,134,0.9437,122,20,0,16,41,101,0,18,0,115,114,0.9344,36,0,11,31,91,0,18,0,20,20,1,5,10,10,0,0,0,0,0,.,0,0,0,0,0,0,93,93,93,1,17,60,33,0,15,7,276,276,276,1,38,131,145,0,85,0,99,0,0,0,.,0,0,0,0,0,0
MD-514,750,600,508,0.6773,547,203,0,115,482,268,0,54,0,406,314,0.574,149,14,82,378,169,0,0,0,194,194,0.9557,33,104,99,0,54,0,0,0,.,0,0,0,0,0,0,96,86,80,0.8333,11,43,53,0,10,11,603,596,501,0.8308,74,267,336,0,118,0,449,0,0,0,.,0,0,0,0,0,0
MD-600,475,475,475,1.0,329,146,0,92,287,187,1,6,28,329,329,1.0,0,0,52,166,162,1,6,2,146,146,1,40,121,25,0,0,26,0,0,.,0,0,0,0,0,0,144,144,144,1,29,88,56,0,0,0,326,326,326,1,53,183,143,0,2,0,158,183,183,183,1,61,148,35,0,0,0
MD-601,365,287,287,0.7863,276,84,5,51,158,207,0,5,9,216,216,0.7826,94,266,44,122,154,0,0,0,66,66,0.7857,7,36,48,0,0,9,5,5,1,0,0,5,0,5,0,434,434,434,1,125,385,49,0,8,55,2222,2222,2113,0.9509,334,1251,971,0,152,3,401,188,188,188,1,43,142,46,0,0,0
ME-500,2677,2372,2219,0.8289,1579,1083,15,348,1085,1588,4,59,113,1410,1264,0.8005,0,112,189,598,981,0,14,57,947,940,0.868,159,487,592,4,45,56,15,15,1,0,0,15,0,0,0,276,272,272,0.9855,55,165,111,0,29,0,2525,2518,2501,0.9905,304,1015,1510,0,346,0,262,123,39,39,0.3171,35,114,9,0,0,0
MI-500,1797,920,666,0.3706,1437,360,0,324,990,794,13,43,37,843,622,0.4328,47,10,222,698,730,9,22,14,77,44,0.1222,102,292,64,4,21,23,0,0,.,0,0,0,0,0,0,889,889,889,1,178,593,296,0,82,3,497,497,335,0.674,66,217,280,0,162,0,48,29,29,29,1,7,29,0,0,0,0
MI-501,1374,1299,1299,0.9454,997,337,40,105,339,1029,6,298,97,930,930,0.9328,292,38,76,275,718,4,64,17,329,329,0.9763,29,64,271,2,194,80,40,40,1,0,0,40,0,40,0,891,828,828,0.9293,194,733,158,0,103,36,2947,2947,2397,0.8134,353,980,1967,0,710,0,2236,0,0,0,.,0,0,0,0,0,0
MI-502,164,125,125,0.7622,76,78,10,23,86,78,0,20,0,75,75,0.9868,0,0,14,49,27,0,0,0,40,40,0.5128,9,37,41,0,20,0,10,10,1,0,0,10,0,0,0,267,244,267,1,61,186,81,0,51,0,651,651,651,1,102,381,270,0,154,0,421,0,0,0,.,0,0,0,0,0,0
MI-503,376,301,301,0.8005,340,36,0,76,160,208,8,9,9,288,288,0.8471,0,0,62,129,205,6,9,6,13,13,0.3611,14,31,3,2,0,3,0,0,.,0,0,0,0,0,0,63,63,63,1,6,24,39,0,42,4,248,248,119,0.4798,37,111,137,0,149,0,75,0,0,0,.,0,0,0,0,0,0
MI-504,235,206,182,0.7745,148,87,0,37,100,126,9,2,11,119,95,0.6419,0,105,15,33,107,8,2,8,87,87,1,22,67,19,1,0,3,0,0,.,0,0,0,0,0,0,147,147,147,1,32,114,33,0,3,0,698,698,627,0.8983,101,342,356,0,71,0,357,164,164,0,0,30,142,22,0,0,0
MI-505,356,329,294,0.8258,269,87,0,35,174,172,10,22,36,242,242,0.8996,68,0,31,158,101,10,0,10,87,52,0.5977,4,16,71,0,22,26,0,0,.,0,0,0,0,0,0,199,199,199,1,40,124,75,0,35,31,312,312,312,1,75,224,88,0,10,107,36,0,0,0,.,0,0,0,0,0,0
MI-506,1074,891,845,0.7868,836,238,0,132,464,603,7,30,67,769,769,0.9199,100,0,90,332,497,7,11,7,122,76,0.3193,42,132,106,0,19,60,0,0,.,0,0,0,0,0,0,226,172,215,0.9513,64,197,29,0,17,26,1083,1083,774,0.7147,126,417,666,0,320,34,381,104,104,104,1,10,37,67,0,10,0
MI-507,508,319,319,0.628,436,72,0,53,197,298,13,12,32,288,288,0.6606,0,2,35,146,277,13,0,13,31,31,0.4306,18,51,21,0,12,19,0,0,.,0,0,0,0,0,0,43,43,43,1,8,32,11,0,5,0,450,437,437,0.9711,70,264,186,0,0,0,213,295,295,295,1,68,238,57,0,0,10
MI-508,393,370,370,0.9415,335,40,18,45,120,264,9,18,27,312,312,0.9313,0,22,37,101,230,4,0,4,40,40,1,8,19,16,5,0,23,18,18,1,0,0,18,0,18,0,146,132,132,0.9041,28,96,50,0,3,24,455,455,274,0.6022,27,108,347,0,181,0,147,24,24,24,1,4,10,14,0,0,0
MI-509,261,199,199,0.7625,216,45,0,24,100,156,5,29,18,166,166,0.7685,85,0,22,96,115,5,5,9,33,33,0.7333,2,4,41,0,24,9,0,0,.,0,0,0,0,0,0,287,287,287,1,66,233,54,0,0,0,627,627,619,0.9872,36,117,510,0,199,21,539,7,7,7,1,0,0,7,0,0,7
MI-510,448,291,291,0.6496,260,182,6,74,231,196,21,20,29,220,220,0.8462,0,5,36,111,136,13,20,15,65,65,0.3571,38,120,54,8,0,14,6,6,1,0,0,6,0,0,0,43,43,43,1,12,30,13,0,3,23,373,360,360,0.9651,58,176,197,0,102,0,187,0,0,0,.,0,0,0,0,0,0
MI-511,202,137,127,0.6287,140,62,0,28,103,98,1,0,1,102,92,0.6571,0,0,12,46,94,0,0,0,35,35,0.5645,16,57,4,1,0,1,0,0,.,0,0,0,0,0,0,18,18,18,1,2,4,14,0,11,1,7,7,7,1,0,0,7,0,0,0,7,0,0,0,.,0,0,0,0,0,0
MI-512,175,159,144,0.8229,165,10,0,18,68,98,9,7,9,158,143,0.8667,55,0,16,60,97,8,7,8,1,1,0.1,2,8,1,1,0,1,0,0,.,0,0,0,0,0,0,107,107,107,1,19,63,44,0,22,49,279,279,261,0.9355,54,185,94,0,18,0,22,0,0,0,.,0,0,0,0,0,0
MI-514,233,179,179,0.7682,206,27,0,20,77,156,0,24,0,152,152,0.7379,0,33,20,77,129,0,24,0,27,27,1,0,0,27,0,0,0,0,0,.,0,0,0,0,0,0,6,6,6,1,0,0,6,0,6,0,150,150,12,0.08,2,5,145,0,138,0,3,0,0,0,.,0,0,0,0,0,0
MI-515,222,204,204,0.9189,151,71,0,37,87,135,0,3,0,133,133,0.8808,0,0,28,64,87,0,3,0,71,71,1,9,23,48,0,0,0,0,0,.,0,0,0,0,0,0,37,37,37,1,14,14,23,0,3,0,10,10,10,1,2,2,8,0,0,0,10,0,0,0,.,0,0,0,0,0,0
MI-516,99,78,78,0.7879,99,0,0,18,54,45,0,0,0,78,78,0.7879,30,0,18,54,45,0,0,0,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,34,34,34,1,7,30,4,0,0,0,124,124,81,0.6532,25,58,66,0,50,0,73,564,564,74,0.1312,118,303,261,0,0,0
MI-517,126,126,56,0.4444,125,1,0,13,46,80,0,0,1,125,55,0.44,0,5,13,46,79,0,0,0,1,1,1,0,0,1,0,0,1,0,0,.,0,0,0,0,0,0,25,25,25,1,3,13,12,0,6,0,78,78,78,1,16,45,33,0,0,0,78,0,0,0,.,0,0,0,0,0,0
MI-518,70,30,30,0.4286,37,33,0,13,34,27,9,2,9,27,27,0.7297,10,0,3,7,24,6,2,6,3,3,0.0909,10,27,3,3,0,3,0,0,.,0,0,0,0,0,0,19,19,19,1,4,15,4,0,14,0,19,19,19,1,2,5,14,0,0,0,19,0,0,0,.,0,0,0,0,0,0
MI-519,282,234,176,0.6241,162,120,0,47,151,131,0,0,0,146,146,0.9012,0,0,19,81,81,0,0,0,88,30,0.25,28,70,50,0,0,0,0,0,.,0,0,0,0,0,0,104,57,57,0.5481,31,91,13,0,5,0,127,127,127,1,20,66,61,0,0,0,48,0,0,0,.,0,0,0,0,0,0
MI-523,89,40,40,0.4494,46,43,0,24,85,4,0,0,0,32,32,0.6957,0,0,13,42,4,0,0,0,8,8,0.186,11,43,0,0,0,0,0,0,.,0,0,0,0,0,0,63,53,53,0.8413,18,57,6,0,1,0,48,48,48,1,13,37,11,0,0,0,48,0,0,0,.,0,0,0,0,0,0
MN-500,2785,2635,1966,0.7059,2104,681,0,354,1226,1512,47,159,269,1991,1434,0.6816,10,172,246,925,1151,28,73,115,644,532,0.7812,108,301,361,19,86,154,0,0,.,0,0,0,0,0,0,915,871,871,0.9519,259,703,212,0,33,116,4804,4772,4252,0.8851,501,1651,3153,0,485,144,647,2442,2420,2409,0.9865,304,1110,1328,4,2,138
MN-501,2277,2049,1425,0.6258,1631,646,0,336,876,1387,14,21,140,1418,1125,0.6898,0,44,156,378,1242,11,0,94,631,300,0.4644,180,498,145,3,21,46,0,0,.,0,0,0,0,0,0,472,472,472,1,112,398,70,4,30,81,2982,2936,2587,0.8675,321,1107,1875,0,353,111,819,575,575,575,1,101,336,239,0,32,32
MN-502,599,516,362,0.6043,378,221,0,114,372,213,14,0,62,336,200,0.5291,30,5,61,199,165,14,0,30,180,162,0.733,53,173,48,0,0,32,0,0,.,0,0,0,0,0,0,99,99,99,1,24,62,37,0,3,19,272,272,243,0.8934,48,143,129,0,40,0,236,776,776,655,0.8441,164,430,336,10,0,34
MN-503,595,406,390,0.6555,486,109,0,128,343,247,5,4,57,301,285,0.5864,0,109,102,277,204,5,0,19,105,105,0.9633,26,66,43,0,4,38,0,0,.,0,0,0,0,0,0,304,295,295,0.9704,88,219,85,0,7,52,911,911,876,0.9616,124,297,614,0,92,76,182,337,337,337,1,89,258,79,0,0,0
MN-504,86,71,75,0.8721,35,51,0,19,47,39,0,0,22,35,35,1.0,0,8,8,19,16,0,0,5,36,40,0.7843,11,28,23,0,0,17,0,0,.,0,0,0,0,0,0,47,47,47,1,9,26,21,0,11,0,75,73,75,1,15,30,45,0,10,0,7,130,124,124,0.9538,25,79,51,0,0,0
MN-505,720,598,341,0.4736,504,216,0,162,422,292,6,46,61,398,187,0.371,95,12,107,272,228,4,35,13,200,154,0.713,55,150,64,2,11,48,0,0,.,0,0,0,0,0,0,294,237,294,1,21,25,269,0,8,0,286,286,286,1,39,104,182,0,65,0,68,419,411,397,0.9475,135,349,70,0,51,0
MN-506,306,288,238,0.7778,176,130,0,73,196,100,10,3,48,158,117,0.6648,16,26,33,96,70,10,3,14,130,121,0.9308,40,100,30,0,0,34,0,0,.,0,0,0,0,0,0,180,149,149,0.8278,55,143,37,0,0,20,144,144,144,1,32,76,68,0,1,27,4,488,488,488,1,116,302,186,0,2,95
MN-508,201,175,175,0.8706,92,109,0,46,126,75,0,4,52,66,66,0.7174,10,23,18,46,46,0,4,0,109,109,1,28,80,29,0,0,52,0,0,.,0,0,0,0,0,0,142,142,142,1,38,125,17,0,1,1,652,652,650,0.9969,114,348,304,0,12,2,350,48,48,48,1,16,48,0,0,0,0
MN-509,402,340,315,0.7836,222,180,0,71,229,166,7,9,55,173,148,0.6667,7,90,36,110,112,0,0,17,167,167,0.9278,35,119,54,7,9,38,0,0,.,0,0,0,0,0,0,70,70,70,1,19,38,32,0,6,7,537,537,527,0.9814,75,222,315,0,17,35,141,468,468,452,0.9658,104,284,184,0,0,11
MN-511,119,95,86,0.7227,88,31,0,31,79,40,0,0,21,64,55,0.625,0,0,21,56,32,0,0,5,31,31,1,10,23,8,0,0,16,0,0,.,0,0,0,0,0,0,107,93,107,1,27,88,19,0,0,0,146,146,146,1,29,100,46,0,0,15,60,48,48,48,1,17,38,10,0,0,0
MO-500,351,286,200,0.5698,161,190,0,68,157,163,31,11,180,122,110,0.6832,20,24,37,112,30,19,0,33,164,90,0.4737,31,45,133,12,11,147,0,0,.,0,0,0,0,0,0,92,92,92,1,17,75,17,0,3,7,514,514,514,1,88,302,212,0,208,0,467,48,48,0,0,2,5,43,0,29,0
MO-501,927,835,674,0.7271,602,325,0,114,306,617,4,103,51,566,465,0.7724,46,42,52,166,435,1,2,16,269,209,0.6431,62,140,182,3,101,35,0,0,.,0,0,0,0,0,0,427,226,425,0.9953,103,329,98,0,37,6,1821,1821,1794,0.9852,210,701,1120,0,273,16,1797,69,69,10,0.1449,0,0,69,0,10,0
MO-503,106,83,83,0.783,82,24,0,36,82,17,7,0,17,59,59,0.7195,0,276,28,63,15,4,0,8,24,24,1,8,19,2,3,0,9,0,0,.,0,0,0,0,0,0,65,65,65,1,10,35,30,0,10,13,53,53,53,1,4,10,43,0,27,0,53,204,204,204,1,14,43,161,0,1,2
MO-600,590,414,388,0.6576,548,42,0,102,332,243,15,0,21,372,346,0.6314,130,0,90,308,227,13,0,13,42,42,1,12,24,16,2,0,8,0,0,.,0,0,0,0,0,0,253,222,222,0.8775,48,171,82,0,85,16,183,183,91,0.4973,20,58,125,0,92,4,183,0,0,0,.,0,0,0,0,0,0
MO-602,320,290,76,0.2375,200,120,0,27,98,197,25,40,25,170,39,0.195,0,0,11,32,144,24,15,24,120,37,0.3083,16,66,53,1,25,1,0,0,.,0,0,0,0,0,0,76,76,76,1,16,46,30,0,13,0,202,202,104,0.5149,17,51,151,0,98,0,202,0,0,0,.,0,0,0,0,0,0
MO-603,219,156,156,0.7123,113,88,18,40,115,103,1,0,9,87,87,0.7699,0,0,19,54,59,0,0,0,51,51,0.5795,21,61,26,1,0,9,18,18,1,0,0,18,0,0,0,112,32,30,0.2679,25,80,32,0,11,0,200,183,149,0.745,26,93,107,0,34,0,138,0,0,0,.,0,0,0,0,0,0
MO-604,1840,1592,1202,0.6533,1133,682,25,195,984,846,10,161,161,885,663,0.5852,0,52,70,599,534,0,0,0,682,514,0.7537,125,385,287,10,136,161,25,25,1,0,0,25,0,25,0,752,752,745,0.9907,344,617,135,0,254,0,1578,1578,1578,1,561,703,853,22,25,22,1424,0,0,0,.,0,0,0,0,0,0
MO-606,1345,552,259,0.1926,1021,316,8,218,701,608,36,80,67,295,227,0.2223,99,3,155,490,500,31,80,34,249,24,0.0759,63,211,100,5,0,33,8,8,1,0,0,8,0,0,0,419,391,316,0.7542,88,258,161,0,48,0,1121,1121,775,0.6913,155,481,640,0,346,0,906,0,0,0,.,0,0,0,0,0,0
MP-500,30,0,0,0.0,30,0,0,4,5,20,5,0,5,0,0,0.0,0,0,4,5,20,5,0,5,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,10,10,10,1,5,10,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0
MS-500,548,519,299,0.5456,188,360,0,109,266,276,6,12,6,171,135,0.7181,0,1,35,97,85,6,6,6,348,164,0.4556,74,169,191,0,6,0,0,0,.,0,0,0,0,0,0,117,97,78,0.6667,21,63,54,0,21,17,235,235,229,0.9745,98,223,12,0,4,0,143,0,0,0,.,0,0,0,0,0,0
MS-501,327,205,205,0.6269,270,57,0,38,132,191,4,24,12,148,148,0.5481,0,0,36,128,138,4,0,4,57,57,1,2,4,53,0,24,8,0,0,.,0,0,0,0,0,0,570,570,570,1,89,308,262,0,77,0,191,191,191,1,11,31,160,0,89,0,46,48,48,48,1,2,11,37,0,10,0
